RACE_TRACK,RACE_DATE,POS,DRIVER,CAR,MANUFACTURER,LAPS,START,LED,PTS,BONUS,PENALTY
Richmond,2021-04-18 00:00:00,9,Matt DiBenedetto,21,Ford,400,16,0,33,0,5
Richmond,2021-04-18 00:00:00,10,Austin Dillon,3,Chevrolet,400,11,1,30,0,3
Richmond,2021-04-18 00:00:00,11,Ryan Blaney,12,Ford,400,7,0,32,0,6
Richmond,2021-04-18 00:00:00,12,Chase Elliott,9,Chevrolet,400,3,0,25,0,0
Richmond,2021-04-18 00:00:00,13,Kurt Busch,1,Chevrolet,400,17,0,24,0,0
Richmond,2021-04-18 00:00:00,14,Brad Keselowski,2,Ford,400,20,25,25,0,2
Richmond,2021-04-18 00:00:00,15,Ross Chastain,42,Chevrolet,399,18,0,22,0,0
Richmond,2021-04-18 00:00:00,16,Daniel Suarez,99,Chevrolet,399,27,0,21,0,0
Richmond,2021-04-18 00:00:00,17,Ricky Stenhouse Jr.,47,Chevrolet,399,14,0,20,0,0
Richmond,2021-04-18 00:00:00,18,Kyle Larson,5,Chevrolet,398,6,0,19,0,0
Richmond,2021-04-18 00:00:00,19,Erik Jones,43,Chevrolet,398,30,0,18,0,0
Richmond,2021-04-18 00:00:00,20,Tyler Reddick,8,Chevrolet,398,13,0,17,0,0
Richmond,2021-04-18 00:00:00,21,Corey LaJoie,7,Chevrolet,398,36,0,16,0,0
Richmond,2021-04-18 00:00:00,22,Chase Briscoe,14,Ford,398,26,0,15,0,0
Richmond,2021-04-18 00:00:00,23,Cole Custer,41,Ford,398,21,0,14,0,0
Richmond,2021-04-18 00:00:00,24,Kevin Harvick,4,Ford,397,9,0,20,0,7
Richmond,2021-04-18 00:00:00,25,Chris Buescher,17,Ford,397,12,0,12,0,0
Richmond,2021-04-18 00:00:00,26,Bubba Wallace,23,Toyota,397,15,0,11,0,0
Richmond,2021-04-18 00:00:00,27,Michael McDowell,34,Ford,396,23,0,10,0,0
Richmond,2021-04-18 00:00:00,28,Austin Cindric,33,Ford,396,38,0,0,0,0
Richmond,2021-04-18 00:00:00,29,Ryan Preece,37,Chevrolet,396,25,0,8,0,0
Richmond,2021-04-18 00:00:00,30,Ryan Newman,6,Ford,395,19,0,7,0,0
Richmond,2021-04-18 00:00:00,31,Anthony Alfredo,38,Ford,395,29,0,6,0,0
Richmond,2021-04-18 00:00:00,32,B.J. McLeod,78,Ford,393,35,0,0,0,0
Richmond,2021-04-18 00:00:00,33,James Davison,15,Chevrolet,390,28,0,4,0,0
Richmond,2021-04-18 00:00:00,34,Quin Houff,00,Chevrolet,390,32,0,3,0,0
Richmond,2021-04-18 00:00:00,35,Garrett Smithley,53,Chevrolet,389,37,0,0,0,0
Richmond,2021-04-18 00:00:00,36,Cody Ware,51,Chevrolet,385,33,0,0,0,0
Richmond,2021-04-18 00:00:00,37,Josh Bilicki,52,Ford,384,31,0,1,0,0
Richmond,2021-04-18 00:00:00,38,Justin Haley,77,Chevrolet,1,34,0,0,0,0
Richmond,2023-07-30 00:00:00,1,Chris Buescher,17,Ford,400,26,88,49,0,9
Richmond,2023-07-30 00:00:00,2,Denny Hamlin,11,Toyota,400,3,20,49,0,14
Richmond,2023-07-30 00:00:00,3,Kyle Busch,8,Chevrolet,400,2,0,39,0,5
Richmond,2023-07-30 00:00:00,4,Joey Logano,22,Ford,400,23,0,34,0,1
Richmond,2023-07-30 00:00:00,5,Ryan Preece,41,Ford,400,11,0,41,0,9
Richmond,2023-07-30 00:00:00,6,Brad Keselowski,6,Ford,400,13,102,43,0,12
Richmond,2023-07-30 00:00:00,7,Martin Truex Jr.,19,Toyota,400,10,18,33,0,3
Richmond,2023-07-30 00:00:00,8,Aric Almirola,10,Ford,400,24,0,32,0,3
Richmond,2023-07-30 00:00:00,9,Austin Dillon,3,Chevrolet,400,17,0,28,0,0
Richmond,2023-07-30 00:00:00,10,Kevin Harvick,4,Ford,400,8,0,33,0,6
Richmond,2023-07-30 00:00:00,11,Chase Briscoe,14,Ford,400,20,0,26,0,0
Richmond,2023-07-30 00:00:00,12,Bubba Wallace,23,Toyota,400,5,80,41,0,16
Richmond,2023-07-30 00:00:00,13,Chase Elliott,9,Chevrolet,400,4,0,31,0,7
Richmond,2023-07-30 00:00:00,14,Ryan Blaney,12,Ford,400,25,2,23,0,0
Richmond,2023-07-30 00:00:00,15,Ty Gibbs,54,Toyota,400,7,0,25,0,3
Richmond,2023-07-30 00:00:00,16,Tyler Reddick,45,Toyota,400,1,81,39,0,18
Richmond,2023-07-30 00:00:00,17,Ricky Stenhouse Jr.,47,Chevrolet,400,9,0,20,0,0
Richmond,2023-07-30 00:00:00,18,Alex Bowman,48,Chevrolet,400,15,0,19,0,0
Richmond,2023-07-30 00:00:00,19,Kyle Larson,5,Chevrolet,400,14,0,18,0,0
Richmond,2023-07-30 00:00:00,20,Christopher Bell,20,Toyota,399,29,0,17,0,0
Richmond,2023-07-30 00:00:00,21,William Byron,24,Chevrolet,399,6,0,20,0,4
Richmond,2023-07-30 00:00:00,22,Michael McDowell,34,Ford,399,18,9,15,0,0
Richmond,2023-07-30 00:00:00,23,Erik Jones,43,Chevrolet,399,27,0,14,0,0
Richmond,2023-07-30 00:00:00,24,Ross Chastain,1,Chevrolet,399,19,0,13,0,0
Richmond,2023-07-30 00:00:00,25,Todd Gilliland,38,Ford,399,16,0,12,0,0
Richmond,2023-07-30 00:00:00,26,Austin Cindric,2,Ford,399,30,0,11,0,0
Richmond,2023-07-30 00:00:00,27,AJ Allmendinger,16,Chevrolet,399,36,0,10,0,0
Richmond,2023-07-30 00:00:00,28,Noah Gragson,42,Chevrolet,398,12,0,9,0,0
Richmond,2023-07-30 00:00:00,29,Ryan Newman,51,Ford,398,32,0,8,0,0
Richmond,2023-07-30 00:00:00,30,Justin Haley,31,Chevrolet,398,28,0,7,0,0
Richmond,2023-07-30 00:00:00,31,Harrison Burton,21,Ford,397,22,0,6,0,0
Richmond,2023-07-30 00:00:00,32,Corey LaJoie,7,Chevrolet,397,31,0,5,0,0
Richmond,2023-07-30 00:00:00,33,Daniel Suarez,99,Chevrolet,396,33,0,4,0,0
Richmond,2023-07-30 00:00:00,34,Ty Dillon,77,Chevrolet,396,34,0,3,0,0
Richmond,2023-07-30 00:00:00,35,J.J. Yeley,15,Ford,396,35,0,0,0,0
Richmond,2023-07-30 00:00:00,36,B.J. McLeod,78,Chevrolet,395,21,0,1,0,0
Richmond,2022-08-14 00:00:00,1,Kevin Harvick,4,Ford,400,13,55,47,0,7
Richmond,2022-08-14 00:00:00,2,Christopher Bell,20,Toyota,400,21,0,35,0,0
Richmond,2022-08-14 00:00:00,3,Chris Buescher,17,Ford,400,18,0,38,0,4
Richmond,2022-08-14 00:00:00,4,Denny Hamlin,11,Toyota,400,3,22,50,0,17
Richmond,2022-08-14 00:00:00,5,Chase Elliott,9,Chevrolet,400,23,1,35,0,3
Richmond,2022-08-14 00:00:00,6,Joey Logano,22,Ford,400,17,222,45,0,14
Richmond,2022-08-14 00:00:00,7,Martin Truex Jr.,19,Toyota,400,6,0,31,0,1
Richmond,2022-08-14 00:00:00,8,Aric Almirola,10,Ford,400,32,0,34,0,5
Richmond,2022-08-14 00:00:00,9,Kyle Busch,18,Toyota,400,29,0,29,0,1
Richmond,2022-08-14 00:00:00,10,Ryan Blaney,12,Ford,400,10,1,38,0,11
Richmond,2022-08-14 00:00:00,11,William Byron,24,Chevrolet,400,4,0,32,0,6
Richmond,2022-08-14 00:00:00,12,Austin Cindric,2,Ford,399,33,0,25,0,0
Richmond,2022-08-14 00:00:00,13,Bubba Wallace,23,Toyota,399,11,0,24,0,0
Richmond,2022-08-14 00:00:00,14,Kyle Larson,5,Chevrolet,399,1,11,40,0,17
Richmond,2022-08-14 00:00:00,15,Brad Keselowski,6,Ford,399,8,0,29,0,7
Richmond,2022-08-14 00:00:00,16,Austin Dillon,3,Chevrolet,399,12,0,21,0,0
Richmond,2022-08-14 00:00:00,17,Ty Dillon,42,Chevrolet,398,22,0,20,0,0
Richmond,2022-08-14 00:00:00,18,Ross Chastain,1,Chevrolet,398,2,80,29,0,10
Richmond,2022-08-14 00:00:00,19,Daniel Suarez,99,Chevrolet,398,24,0,18,0,0
Richmond,2022-08-14 00:00:00,20,Alex Bowman,48,Chevrolet,398,5,0,20,0,3
Richmond,2022-08-14 00:00:00,21,Justin Haley,31,Chevrolet,398,27,0,16,0,0
Richmond,2022-08-14 00:00:00,22,Ricky Stenhouse Jr.,47,Chevrolet,398,20,6,15,0,0
Richmond,2022-08-14 00:00:00,23,Chase Briscoe,14,Ford,397,15,0,16,0,2
Richmond,2022-08-14 00:00:00,24,Noah Gragson,16,Chevrolet,397,19,0,0,0,0
Richmond,2022-08-14 00:00:00,25,Harrison Burton,21,Ford,397,30,0,12,0,0
Richmond,2022-08-14 00:00:00,26,Cole Custer,41,Ford,397,7,2,13,0,2
Richmond,2022-08-14 00:00:00,27,Todd Gilliland,38,Ford,397,16,0,10,0,0
Richmond,2022-08-14 00:00:00,28,Corey LaJoie,7,Chevrolet,397,31,0,9,0,0
Richmond,2022-08-14 00:00:00,29,Michael McDowell,34,Ford,395,34,0,8,0,0
Richmond,2022-08-14 00:00:00,30,Landon Cassill,77,Chevrolet,395,25,0,0,0,0
Richmond,2022-08-14 00:00:00,31,Tyler Reddick,8,Chevrolet,394,26,0,6,0,0
Richmond,2022-08-14 00:00:00,32,J.J. Yeley,15,Ford,393,35,0,0,0,0
Richmond,2022-08-14 00:00:00,33,B.J. McLeod,78,Ford,392,36,0,0,0,0
Richmond,2022-08-14 00:00:00,34,Cody Ware,51,Ford,391,28,0,3,0,0
Richmond,2022-08-14 00:00:00,35,Erik Jones,43,Chevrolet,240,9,0,2,0,0
Richmond,2022-08-14 00:00:00,36,Ty Gibbs,45,Toyota,180,14,0,0,0,0
Richmond,2021-09-11 00:00:00,1,Martin Truex Jr.,19,Toyota,400,3,80,51,0,11
Richmond,2021-09-11 00:00:00,2,Denny Hamlin,11,Toyota,400,2,197,55,0,20
Richmond,2021-09-11 00:00:00,3,Christopher Bell,20,Toyota,400,10,10,39,0,5
Richmond,2021-09-11 00:00:00,4,Chase Elliott,9,Chevrolet,400,13,58,42,0,9
Richmond,2021-09-11 00:00:00,5,Joey Logano,22,Ford,400,6,0,46,0,14
Richmond,2021-09-11 00:00:00,6,Kyle Larson,5,Chevrolet,400,1,8,45,0,14
Richmond,2021-09-11 00:00:00,7,Ross Chastain,42,Chevrolet,400,17,4,39,0,9
Richmond,2021-09-11 00:00:00,8,Kevin Harvick,4,Ford,400,5,0,32,0,3
Richmond,2021-09-11 00:00:00,9,Kyle Busch,18,Toyota,400,15,39,37,0,9
Richmond,2021-09-11 00:00:00,10,Ryan Blaney,12,Ford,399,8,0,33,0,6
Richmond,2021-09-11 00:00:00,11,Austin Dillon,3,Chevrolet,399,19,0,26,0,0
Richmond,2021-09-11 00:00:00,12,Alex Bowman,48,Chevrolet,399,12,0,27,0,2
Richmond,2021-09-11 00:00:00,13,Brad Keselowski,2,Ford,399,7,0,28,0,4
Richmond,2021-09-11 00:00:00,14,Aric Almirola,10,Ford,399,9,0,27,0,4
Richmond,2021-09-11 00:00:00,15,Tyler Reddick,8,Chevrolet,398,11,0,22,0,0
Richmond,2021-09-11 00:00:00,16,Chase Briscoe,14,Ford,398,26,0,21,0,0
Richmond,2021-09-11 00:00:00,17,Daniel Suarez,99,Chevrolet,398,22,0,20,0,0
Richmond,2021-09-11 00:00:00,18,Matt DiBenedetto,21,Ford,398,28,0,19,0,0
Richmond,2021-09-11 00:00:00,19,William Byron,24,Chevrolet,398,14,0,18,0,0
Richmond,2021-09-11 00:00:00,20,Ryan Newman,6,Ford,398,24,0,17,0,0
Richmond,2021-09-11 00:00:00,21,Erik Jones,43,Chevrolet,398,31,0,16,0,0
Richmond,2021-09-11 00:00:00,22,Cole Custer,41,Ford,397,21,0,15,0,0
Richmond,2021-09-11 00:00:00,23,Ricky Stenhouse Jr.,47,Chevrolet,397,23,0,14,0,0
Richmond,2021-09-11 00:00:00,24,Chris Buescher,17,Ford,396,18,0,13,0,0
Richmond,2021-09-11 00:00:00,25,Ryan Preece,37,Chevrolet,396,20,0,12,0,0
Richmond,2021-09-11 00:00:00,26,Anthony Alfredo,38,Ford,396,30,0,11,0,0
Richmond,2021-09-11 00:00:00,27,Justin Haley,77,Chevrolet,396,29,0,0,0,0
Richmond,2021-09-11 00:00:00,28,Michael McDowell,34,Ford,395,16,0,9,0,0
Richmond,2021-09-11 00:00:00,29,Corey LaJoie,7,Chevrolet,395,25,0,8,0,0
Richmond,2021-09-11 00:00:00,30,B.J. McLeod,78,Ford,393,32,0,0,0,0
Richmond,2021-09-11 00:00:00,31,Garrett Smithley,51,Chevrolet,389,36,0,0,0,0
Richmond,2021-09-11 00:00:00,32,Bubba Wallace,23,Toyota,388,27,0,5,0,0
Richmond,2021-09-11 00:00:00,33,Joey Gase,15,Chevrolet,387,34,0,0,0,0
Richmond,2021-09-11 00:00:00,34,J.J. Yeley,53,Chevrolet,386,37,0,0,0,0
Richmond,2021-09-11 00:00:00,35,Quin Houff,00,Chevrolet,386,35,0,2,0,0
Richmond,2021-09-11 00:00:00,36,Josh Bilicki,52,Ford,385,33,0,1,0,0
Richmond,2021-09-11 00:00:00,37,Kurt Busch,1,Chevrolet,40,4,4,1,0,0
Road America,2022-07-03 00:00:00,1,Tyler Reddick,8,Chevrolet,62,4,16,41,0,1
Road America,2022-07-03 00:00:00,2,Chase Elliott,9,Chevrolet,62,1,36,38,0,3
Road America,2022-07-03 00:00:00,3,Kyle Larson,5,Chevrolet,62,3,0,34,0,0
Road America,2022-07-03 00:00:00,4,Ross Chastain,1,Chevrolet,62,12,0,33,0,0
Road America,2022-07-03 00:00:00,5,Daniel Suarez,99,Chevrolet,62,17,0,32,0,0
Road America,2022-07-03 00:00:00,6,Chris Buescher,17,Ford,62,7,0,31,0,0
Road America,2022-07-03 00:00:00,7,Austin Cindric,2,Ford,62,5,0,39,0,9
Road America,2022-07-03 00:00:00,8,Michael McDowell,34,Ford,62,6,0,29,0,0
Road America,2022-07-03 00:00:00,9,AJ Allmendinger,16,Chevrolet,62,21,0,0,0,0
Road America,2022-07-03 00:00:00,10,Kevin Harvick,4,Ford,62,28,0,27,0,0
Road America,2022-07-03 00:00:00,11,Ryan Blaney,12,Ford,62,19,4,36,0,10
Road America,2022-07-03 00:00:00,12,Alex Bowman,48,Chevrolet,62,8,0,33,0,8
Road America,2022-07-03 00:00:00,13,Martin Truex Jr.,19,Toyota,62,15,0,24,0,0
Road America,2022-07-03 00:00:00,14,Chase Briscoe,14,Ford,62,2,4,33,0,10
Road America,2022-07-03 00:00:00,15,Cole Custer,41,Ford,62,10,0,22,0,0
Road America,2022-07-03 00:00:00,16,William Byron,24,Chevrolet,62,29,0,21,0,0
Road America,2022-07-03 00:00:00,17,Denny Hamlin,11,Toyota,62,14,1,20,0,0
Road America,2022-07-03 00:00:00,18,Christopher Bell,20,Toyota,62,16,0,19,0,0
Road America,2022-07-03 00:00:00,19,Ricky Stenhouse Jr.,47,Chevrolet,62,33,0,18,0,0
Road America,2022-07-03 00:00:00,20,Ty Dillon,42,Chevrolet,62,30,0,25,0,8
Road America,2022-07-03 00:00:00,21,Joey Hand,15,Ford,62,9,0,25,0,9
Road America,2022-07-03 00:00:00,22,Harrison Burton,21,Ford,62,23,1,24,0,9
Road America,2022-07-03 00:00:00,23,Kurt Busch,45,Toyota,62,22,0,27,0,13
Road America,2022-07-03 00:00:00,24,Justin Haley,31,Chevrolet,62,34,0,20,0,7
Road America,2022-07-03 00:00:00,25,Todd Gilliland,38,Ford,62,32,0,12,0,0
Road America,2022-07-03 00:00:00,26,Erik Jones,43,Chevrolet,62,27,0,20,0,9
Road America,2022-07-03 00:00:00,27,Joey Logano,22,Ford,62,18,0,17,0,7
Road America,2022-07-03 00:00:00,28,Aric Almirola,10,Ford,62,24,0,9,0,0
Road America,2022-07-03 00:00:00,29,Kyle Busch,18,Toyota,62,13,0,8,0,0
Road America,2022-07-03 00:00:00,30,Kyle Tilley,78,Ford,61,37,0,7,0,0
Road America,2022-07-03 00:00:00,31,Austin Dillon,3,Chevrolet,60,20,0,6,0,0
Road America,2022-07-03 00:00:00,32,Cody Ware,51,Ford,59,31,0,5,0,0
Road America,2022-07-03 00:00:00,33,Brad Keselowski,6,Ford,58,11,0,4,0,0
Road America,2022-07-03 00:00:00,34,Corey LaJoie,7,Chevrolet,57,35,0,3,0,0
Road America,2022-07-03 00:00:00,35,Bubba Wallace,23,Toyota,54,25,0,9,0,7
Road America,2022-07-03 00:00:00,36,Josh Bilicki,77,Chevrolet,52,26,0,0,0,0
Road America,2022-07-03 00:00:00,37,Loris Hezemans,27,Ford,9,36,0,0,0,0
Road America,2021-07-04 00:00:00,1,Chase Elliott,9,Chevrolet,62,34,24,41,0,1
Road America,2021-07-04 00:00:00,2,Christopher Bell,20,Toyota,62,13,0,39,0,4
Road America,2021-07-04 00:00:00,3,Kyle Busch,18,Toyota,62,40,4,35,0,1
Road America,2021-07-04 00:00:00,4,Kurt Busch,1,Chevrolet,62,16,0,41,0,8
Road America,2021-07-04 00:00:00,5,Denny Hamlin,11,Toyota,62,6,0,37,0,5
Road America,2021-07-04 00:00:00,6,Chase Briscoe,14,Ford,62,35,0,31,0,0
Road America,2021-07-04 00:00:00,7,Ross Chastain,42,Chevrolet,62,8,0,44,0,14
Road America,2021-07-04 00:00:00,8,Tyler Reddick,8,Chevrolet,62,4,5,46,0,17
Road America,2021-07-04 00:00:00,9,Martin Truex Jr.,19,Toyota,62,9,1,28,0,0
Road America,2021-07-04 00:00:00,10,Matt DiBenedetto,21,Ford,62,7,10,27,0,0
Road America,2021-07-04 00:00:00,11,Austin Dillon,3,Chevrolet,62,37,0,26,0,0
Road America,2021-07-04 00:00:00,12,Ricky Stenhouse Jr.,47,Chevrolet,62,38,0,25,0,0
Road America,2021-07-04 00:00:00,13,Brad Keselowski,2,Ford,62,20,0,24,0,0
Road America,2021-07-04 00:00:00,14,Aric Almirola,10,Ford,62,19,1,23,0,0
Road America,2021-07-04 00:00:00,15,Joey Logano,22,Ford,62,14,0,27,0,5
Road America,2021-07-04 00:00:00,16,Kyle Larson,5,Chevrolet,62,2,0,36,0,15
Road America,2021-07-04 00:00:00,17,Cole Custer,41,Ford,62,15,0,20,0,0
Road America,2021-07-04 00:00:00,18,Chris Buescher,17,Ford,62,12,0,19,0,0
Road America,2021-07-04 00:00:00,19,Erik Jones,43,Chevrolet,62,21,0,18,0,0
Road America,2021-07-04 00:00:00,20,Ryan Blaney,12,Ford,62,17,0,17,0,0
Road America,2021-07-04 00:00:00,21,Corey LaJoie,7,Chevrolet,62,23,0,16,0,0
Road America,2021-07-04 00:00:00,22,Alex Bowman,48,Chevrolet,62,10,0,18,0,3
Road America,2021-07-04 00:00:00,23,Josh Bilicki,52,Ford,62,27,0,14,0,0
Road America,2021-07-04 00:00:00,24,Bubba Wallace,23,Toyota,62,36,0,16,0,3
Road America,2021-07-04 00:00:00,25,Justin Haley,77,Chevrolet,62,22,0,0,0,0
Road America,2021-07-04 00:00:00,26,Ty Dillon,96,Toyota,62,39,0,0,0,0
Road America,2021-07-04 00:00:00,27,Kevin Harvick,4,Ford,62,25,0,14,0,4
Road America,2021-07-04 00:00:00,28,James Davison,15,Chevrolet,62,26,0,9,0,0
Road America,2021-07-04 00:00:00,29,AJ Allmendinger,16,Chevrolet,62,3,0,0,0,0
Road America,2021-07-04 00:00:00,30,Michael McDowell,34,Ford,62,18,0,7,0,0
Road America,2021-07-04 00:00:00,31,Cody Ware,51,Chevrolet,62,29,0,0,0,0
Road America,2021-07-04 00:00:00,32,Ryan Newman,6,Ford,62,28,0,5,0,0
Road America,2021-07-04 00:00:00,33,William Byron,24,Chevrolet,62,1,15,23,0,19
Road America,2021-07-04 00:00:00,34,Quin Houff,00,Chevrolet,62,33,0,3,0,0
Road America,2021-07-04 00:00:00,35,Kyle Tilley,78,Ford,60,30,0,2,0,0
Road America,2021-07-04 00:00:00,36,Daniel Suarez,99,Chevrolet,53,11,0,1,0,0
Road America,2021-07-04 00:00:00,37,Anthony Alfredo,38,Ford,42,24,0,1,0,0
Road America,2021-07-04 00:00:00,38,Austin Cindric,33,Ford,35,5,2,0,0,0
Road America,2021-07-04 00:00:00,39,Ryan Eversley,53,Ford,27,31,0,1,0,0
Road America,2021-07-04 00:00:00,40,Ryan Preece,37,Chevrolet,6,32,0,1,0,0
Sharon Speedway,2022-07-23 00:00:00,1,Chase Elliott,9,Chevrolet,160,3,0,53,0,13
Sharon Speedway,2022-07-23 00:00:00,2,Tony Stweart,8,Chevrolet,160,16,0,35,0,0
Sharon Speedway,2022-07-23 00:00:00,3,Matt Kenseth,99,Chevrolet,160,9,0,47,0,13
Sharon Speedway,2022-07-23 00:00:00,4,Ryan Hunter-Reay,20,Toyota,160,11,14,35,0,2
Sharon Speedway,2022-07-23 00:00:00,5,Bobby Labonte,5,Chevrolet,160,4,18,45,0,13
Sharon Speedway,2022-07-23 00:00:00,6,Greg Biffle,34,Ford,160,25,0,32,0,1
Sharon Speedway,2022-07-23 00:00:00,7,Ryan Blaney,19,Toyota,160,8,2,35,0,5
Sharon Speedway,2022-07-23 00:00:00,8,Ryan Newman,23,Toyota,160,7,4,29,0,0
Sharon Speedway,2022-07-23 00:00:00,9,Marco Andretti,43,Chevrolet,160,34,11,42,35,14
Sharon Speedway,2022-07-23 00:00:00,10,Paul Tracy,3,Chevrolet,160,15,0,27,0,0
Sharon Speedway,2022-07-23 00:00:00,11,Tony Kanaan,48,Chevrolet,160,17,0,26,0,0
Sharon Speedway,2022-07-23 00:00:00,12,Dave Blaney,24,Chevrolet,160,18,0,36,0,11
Sharon Speedway,2022-07-23 00:00:00,13,Michael Waltrip,10,Ford,160,12,0,24,0,0
Sharon Speedway,2022-07-23 00:00:00,14,Brad Keselowski,6,Ford,160,26,0,23,0,0
Sharon Speedway,2022-07-23 00:00:00,15,Chase Briscoe,14,Ford,160,13,0,22,0,0
Sharon Speedway,2022-07-23 00:00:00,16,Ty Gibbs,45,Toyota,160,10,0,0,0,0
Sharon Speedway,2022-07-23 00:00:00,17,Cole Custer,41,Ford,160,32,0,20,0,0
Sharon Speedway,2022-07-23 00:00:00,18,Ricky Stenhouse Jr.,47,Chevrolet,160,19,0,19,0,0
Sharon Speedway,2022-07-23 00:00:00,19,Corey LaJoie,7,Chevrolet,160,23,0,20,0,2
Sharon Speedway,2022-07-23 00:00:00,20,Joey Logano,22,Ford,160,14,0,17,0,0
Sharon Speedway,2022-07-23 00:00:00,21,Justin Haley,31,Chevrolet,160,30,0,16,0,0
Sharon Speedway,2022-07-23 00:00:00,22,Ty Dillon,42,Chevrolet,160,27,0,15,35,0
Sharon Speedway,2022-07-23 00:00:00,23,Harrison Burton,21,Ford,160,28,4,14,0,0
Sharon Speedway,2022-07-23 00:00:00,24,Noah Gragson,16,Chevrolet,160,22,0,0,0,0
Sharon Speedway,2022-07-23 00:00:00,25,Todd Gilliland,38,Ford,160,29,0,12,0,0
Sharon Speedway,2022-07-23 00:00:00,26,Cody Ware,51,Ford,160,36,0,11,0,0
Sharon Speedway,2022-07-23 00:00:00,27,Kevin Harvick,4,Ford,160,24,0,20,0,10
Sharon Speedway,2022-07-23 00:00:00,28,J.J. Yeley,15,Ford,159,33,0,0,0,0
Sharon Speedway,2022-07-23 00:00:00,29,Chris Buescher,17,Ford,158,5,0,8,0,0
Sharon Speedway,2022-07-23 00:00:00,30,B.J. McLeod,78,Ford,158,35,0,0,0,0
Sharon Speedway,2022-07-23 00:00:00,31,Austin Cindric,2,Ford,154,20,0,6,0,0
Sharon Speedway,2022-07-23 00:00:00,32,Ross Chastain,1,Chevrolet,142,21,16,15,0,10
Sharon Speedway,2022-07-23 00:00:00,33,Ryan Blaney,12,Ford,135,6,7,20,0,16
Sharon Speedway,2022-07-23 00:00:00,34,Josh Bilicki,77,Chevrolet,35,31,0,0,0,0
Sharon Speedway,2022-07-23 00:00:00,35,Denny Hamlin,11,Toyota,160,1,21,2,0,0
Sharon Speedway,2022-07-23 00:00:00,36,Kyle Busch,18,Toyota,160,2,63,1,0,0
Sonoma,2021-06-06 00:00:00,1,Kyle Larson,5,Chevrolet,92,1,57,60,0,20
Sonoma,2021-06-06 00:00:00,2,Chase Elliott,9,Chevrolet,92,2,13,50,0,15
Sonoma,2021-06-06 00:00:00,3,Martin Truex Jr.,19,Toyota,92,19,0,41,0,7
Sonoma,2021-06-06 00:00:00,4,Joey Logano,22,Ford,92,13,5,42,0,9
Sonoma,2021-06-06 00:00:00,5,Kyle Busch,18,Toyota,92,5,2,44,0,12
Sonoma,2021-06-06 00:00:00,6,Kurt Busch,1,Chevrolet,92,30,8,41,0,10
Sonoma,2021-06-06 00:00:00,7,Ross Chastain,42,Chevrolet,92,29,0,30,0,0
Sonoma,2021-06-06 00:00:00,8,Denny Hamlin,11,Toyota,92,4,2,31,0,2
Sonoma,2021-06-06 00:00:00,9,Alex Bowman,48,Chevrolet,92,7,0,42,0,14
Sonoma,2021-06-06 00:00:00,10,Ryan Blaney,12,Ford,92,11,0,27,0,0
Sonoma,2021-06-06 00:00:00,11,Erik Jones,43,Chevrolet,92,18,0,27,0,1
Sonoma,2021-06-06 00:00:00,12,Daniel Suarez,99,Chevrolet,92,16,0,25,0,0
Sonoma,2021-06-06 00:00:00,13,Austin Dillon,3,Chevrolet,92,6,0,29,0,5
Sonoma,2021-06-06 00:00:00,14,Bubba Wallace,23,Toyota,92,15,0,23,0,0
Sonoma,2021-06-06 00:00:00,15,Brad Keselowski,2,Ford,92,9,0,25,0,3
Sonoma,2021-06-06 00:00:00,16,Chris Buescher,17,Ford,92,12,0,21,0,0
Sonoma,2021-06-06 00:00:00,17,Chase Briscoe,14,Ford,92,25,0,20,0,0
Sonoma,2021-06-06 00:00:00,18,Corey LaJoie,7,Chevrolet,92,22,0,19,0,0
Sonoma,2021-06-06 00:00:00,19,Tyler Reddick,8,Chevrolet,92,10,0,22,0,4
Sonoma,2021-06-06 00:00:00,20,Cole Custer,41,Ford,92,23,0,17,0,0
Sonoma,2021-06-06 00:00:00,21,Ryan Preece,37,Chevrolet,92,27,0,16,0,0
Sonoma,2021-06-06 00:00:00,22,Kevin Harvick,4,Ford,92,8,0,15,0,0
Sonoma,2021-06-06 00:00:00,23,Matt DiBenedetto,21,Ford,92,17,0,16,0,2
Sonoma,2021-06-06 00:00:00,24,Christopher Bell,20,Toyota,92,20,0,14,0,1
Sonoma,2021-06-06 00:00:00,25,James Davison,15,Chevrolet,92,32,0,12,0,0
Sonoma,2021-06-06 00:00:00,26,Scott Heckert,78,Ford,92,35,0,11,0,0
Sonoma,2021-06-06 00:00:00,27,Aric Almirola,10,Ford,92,26,0,10,0,0
Sonoma,2021-06-06 00:00:00,28,Michael McDowell,34,Ford,92,21,0,9,0,0
Sonoma,2021-06-06 00:00:00,29,Josh Bilicki,52,Ford,92,36,0,8,0,0
Sonoma,2021-06-06 00:00:00,30,Ben Rhodes,77,Chevrolet,92,31,0,0,0,0
Sonoma,2021-06-06 00:00:00,31,Anthony Alfredo,38,Ford,92,28,0,6,0,0
Sonoma,2021-06-06 00:00:00,32,Garrett Smithley,53,Ford,92,34,0,0,0,0
Sonoma,2021-06-06 00:00:00,33,Ryan Newman,6,Ford,92,24,0,4,0,0
Sonoma,2021-06-06 00:00:00,34,Cody Ware,51,Chevrolet,84,37,0,0,0,0
Sonoma,2021-06-06 00:00:00,35,William Byron,24,Chevrolet,76,3,5,7,0,5
Sonoma,2021-06-06 00:00:00,36,Quin Houff,00,Chevrolet,69,33,0,1,0,0
